frame,player_id,team,jersey_number,average_color,x_pos,y_pos,distance_moved_since_last_frame,total_distance,speed_fps
146,147,unknown,147,"(76, 85, 135)",26.805400848388672,-20.22202894422743,0.0,8.071901240838962,0.0
146,114,unknown,114,"(78, 87, 134)",2.8172969818115234,-1.4697678883870442,0.0,178.98618156820743,0.0
146,158,unknown,33,"(163, 162, 167)",28.801116943359375,-16.07623185051812,0,0.0,0
146,159,unknown,159,"(194, 197, 195)",28.083677291870117,-16.051668167114258,0,0.0,0
146,160,unknown,160,"(184, 188, 186)",27.461166381835938,-15.845369974772135,0,0.0,0
147,52,team_2,19,"(125, 124, 129)",29.073877334594727,-16.30544005499946,0.0661009441976978,0.3888521771558312,1.9830283259309338
147,1,team_1,1,"(96, 92, 99)",35.84464073181152,-18.288004557291668,0.2989058192533914,1.8038665082045027,8.96717457760174
147,55,referee,REF,"(126, 127, 135)",26.745214462280273,-15.322604497273762,0.09338619481911649,0.7287344063334085,2.8015858445734945
147,147,unknown,147,"(75, 83, 133)",26.636362075805664,-20.599087609185112,0.4132158557655314,8.485117096604492,12.396475672965941
147,88,unknown,88,"(70, 77, 115)",32.47783660888672,-7.568867789374457,45.517460123039754,54.52399485250294,1365.5238036911926
147,135,unknown,31,"(107, 103, 116)",34.20989990234375,-17.829159418741863,0.275717804621076,0.5101355195324779,8.27153413863228
147,45,team_1,18,"(114, 111, 119)",24.785728454589844,-14.796506457858616,0.04838158522101603,0.34082440155131805,1.451447556630481
147,118,team_1,28,"(158, 155, 167)",35.20350456237793,-17.982093387179905,0.004701669207537255,0.6048130774881266,0.14105007622611765
147,126,unknown,29,"(153, 150, 151)",33.424062728881836,-17.768337461683483,0.14477336943619226,1.2368414658992646,4.343201083085768
147,65,referee,REF,"(133, 144, 151)",25.157251358032227,-14.765623516506619,0.0898725386942239,0.7368907503749973,2.696176160826717
147,54,team_1,20,"(128, 126, 132)",28.804807662963867,-16.12592845492893,0.034431440546324674,0.2932752415104069,1.0329432163897403
147,114,unknown,114,"(77, 86, 133)",2.1978378295898438,-1.5793461269802518,0.6290763321286155,179.61525790033605,18.872289963858464
148,52,team_2,19,"(120, 118, 124)",29.217500686645508,-16.35059716966417,0.15055508048267427,0.5394072576385055,4.5166524144802285
148,135,unknown,31,"(106, 101, 116)",34.420223236083984,-17.890658696492512,0.21913024866379685,0.7292657681962748,6.573907459913905
148,118,team_1,28,"(155, 151, 164)",35.37552833557129,-18.03122795952691,0.17890328321023993,0.7837163606983666,5.367098496307198
148,55,referee,REF,"(129, 128, 136)",26.695728302001953,-15.310434341430664,0.05096069811469319,0.7796951044481016,1.5288209434407958
148,1,team_1,1,"(91, 87, 94)",36.14571571350098,-18.376070658365887,0.3136905844263086,2.117557092630811,9.410717532789258
148,45,team_1,18,"(117, 114, 121)",24.778785705566406,-14.794438468085394,0.007244193930631109,0.34806859548194913,0.21732581791893327
148,65,referee,REF,"(130, 140, 147)",25.099306106567383,-14.749202092488606,0.06022719762784376,0.7971179480028411,1.8068159288353127
148,54,team_1,20,"(134, 131, 137)",28.892107009887695,-16.155636893378365,0.09221587329972447,0.3854911148101314,2.766476198991734
148,147,unknown,147,"(76, 85, 135)",29.938297271728516,-22.317442999945747,3.722300536903249,12.207417633507742,111.66901610709748
148,126,team_1,29,"(118, 114, 117)",34.05778884887695,-17.972733391655815,0.6658727290956734,1.902714194994938,19.976181872870203
148,158,unknown,33,"(158, 157, 163)",28.932008743286133,-16.12114757961697,0.13838383579214625,0.13838383579214625,4.151515073764387
148,114,unknown,114,"(77, 86, 135)",3.770580291748047,-2.4744974772135415,1.8096449353671369,181.4249028357032,54.28934806101411
149,52,team_2,19,"(118, 115, 119)",29.33246612548828,-16.387738121880425,0.12081598594491387,0.6602232435834193,3.624479578347416
149,135,unknown,31,"(116, 114, 123)",34.30624961853027,-17.869564480251736,0.11590923801445763,0.8451750062107324,3.4772771404337286
149,55,referee,REF,"(132, 132, 139)",26.642141342163086,-15.299294577704535,0.05473259175889951,0.8344276962070012,1.6419777527669852
149,1,team_1,1,"(99, 95, 103)",36.27976417541504,-18.41724310980903,0.14022895884717873,2.2577860514779897,4.206868765415362
149,45,team_1,18,"(118, 115, 121)",24.769506454467773,-14.794834772745768,0.009287710069511868,0.357356305551461,0.278631302085356
149,118,team_1,28,"(153, 150, 161)",35.46579360961914,-18.055640326605904,0.09350819945509231,0.877224560153459,2.8052459836527692
149,126,team_1,29,"(96, 92, 93)",34.293212890625,-18.048009660508896,0.2471659282454348,2.1498801232403726,7.414977847363044
149,65,referee,REF,"(135, 146, 152)",25.034465789794922,-14.733551661173502,0.06670234388311894,0.86382029188596,2.001070316493568
149,54,team_1,20,"(138, 137, 142)",28.95838737487793,-16.17745526631673,0.06977913857963791,0.4552702533897693,2.093374157389137
149,147,unknown,147,"(77, 86, 137)",35.55307388305664,-26.46284739176432,6.9792617064289875,19.18667933993673,209.37785119286963
149,114,unknown,114,"(75, 85, 136)",-3.6592674255371094,2.3331932491726346,8.849662548517152,190.27456538422035,265.48987645551455
149,158,unknown,33,"(162, 156, 162)",29.018678665161133,-16.14751264784071,0.09059134715998574,0.22897518295213198,2.717740414799572
150,54,team_1,20,"(134, 132, 137)",28.979568481445312,-16.185395770602756,0.022620585397712917,0.4778908387874822,0.6786175619313874
150,135,unknown,31,"(127, 124, 134)",34.24522399902344,-17.85063192579481,0.06389497518942722,0.9090699814001596,1.9168492556828165
150,52,team_2,19,"(124, 120, 125)",29.35980796813965,-16.39732509189182,0.028973890894588142,0.6891971344780075,0.8692167268376443
150,55,referee,REF,"(142, 139, 147)",26.5413761138916,-15.271974775526258,0.10440307859284848,0.9388307747998497,3.1320923577854543
150,118,team_1,28,"(157, 155, 165)",35.49992561340332,-18.06308364868164,0.03493417704550103,0.91215873719896,1.0480253113650309
150,1,team_1,1,"(100, 95, 103)",36.33387565612793,-18.433859083387585,0.05660514926139506,2.3143912007393848,1.6981544778418518
150,45,team_1,18,"(124, 122, 128)",24.712886810302734,-14.781061384412977,0.05827083602919636,0.41562714158065733,1.7481250808758908
150,65,referee,REF,"(135, 145, 151)",24.922561645507812,-14.701804055107964,0.1163204539172832,0.9801407458032432,3.4896136175184957
150,147,unknown,147,"(75, 84, 135)",35.27632713317871,-26.07513893975152,0.47634715001788425,19.663026489954614,14.290414500536528
150,114,unknown,114,"(76, 86, 136)",2.5358200073242188,-2.1973400115966797,7.67494885505652,197.94951423927688,230.2484656516956
150,126,team_1,29,"(113, 109, 111)",34.310598373413086,-18.050769382052952,0.017603155250566816,2.1674832784909395,0.5280946575170045
151,54,team_1,20,"(134, 132, 137)",28.979568481445312,-16.185395770602756,0.0,0.4778908387874822,0.0
151,135,unknown,31,"(127, 124, 134)",34.24522399902344,-17.85063192579481,0.0,0.9090699814001596,0.0
151,52,team_2,19,"(124, 120, 125)",29.35980796813965,-16.39732509189182,0.0,0.6891971344780075,0.0
151,55,referee,REF,"(142, 139, 147)",26.5413761138916,-15.271974775526258,0.0,0.9388307747998497,0.0
151,118,team_1,28,"(157, 155, 165)",35.49992561340332,-18.06308364868164,0.0,0.91215873719896,0.0
151,1,team_1,1,"(100, 95, 103)",36.33387565612793,-18.433859083387585,0.0,2.3143912007393848,0.0
151,45,team_1,18,"(124, 122, 128)",24.712886810302734,-14.781061384412977,0.0,0.41562714158065733,0.0
151,65,referee,REF,"(135, 145, 151)",24.922561645507812,-14.701804055107964,0.0,0.9801407458032432,0.0
151,147,unknown,147,"(75, 84, 135)",35.27632713317871,-26.07513893975152,0.0,19.663026489954614,0.0
151,114,unknown,114,"(76, 86, 136)",2.5358200073242188,-2.1973400115966797,0.0,197.94951423927688,0.0
151,126,team_1,29,"(113, 109, 111)",34.310598373413086,-18.050769382052952,0.0,2.1674832784909395,0.0
152,52,team_2,19,"(137, 135, 140)",29.40990447998047,-16.41701422797309,0.053826783093960766,0.7430239175719682,1.614803492818823
152,135,unknown,31,"(131, 127, 139)",34.28375244140625,-17.866033766004772,0.04149286148603001,0.9505628428861896,1.2447858445809001
152,55,referee,REF,"(140, 137, 144)",26.478328704833984,-15.253470950656467,0.0657066764011878,1.0045374512010374,1.971200292035634
152,54,team_1,20,"(132, 131, 136)",29.060888290405273,-16.209001117282444,0.08467658307438236,0.5625674218618646,2.540297492231471
152,45,team_1,18,"(114, 111, 116)",24.717702865600586,-14.785550435384113,0.006583765431227229,0.4222109070118846,0.1975129629368169
152,118,team_1,28,"(159, 157, 167)",35.49992561340332,-18.06308364868164,0.0,0.91215873719896,0.0
152,1,team_1,1,"(97, 91, 100)",36.489601135253906,-18.483959197998047,0.16358620459255235,2.477977405331937,4.907586137776571
152,114,unknown,114,"(77, 86, 137)",-16.259765625,11.148208618164062,23.05163134121621,221.0011455804931,691.5489402364864
152,65,referee,REF,"(129, 140, 147)",24.831228256225586,-14.675892935858831,0.09493773801034805,1.0750784838135912,2.8481321403104416
152,126,team_1,29,"(121, 116, 120)",34.264936447143555,-18.03710767957899,0.04766186762109865,2.215145146112038,1.4298560286329594
152,147,unknown,147,"(73, 82, 130)",25.1828670501709,-18.561663733588325,12.582934718137144,32.24596120809176,377.4880415441143
153,135,team_1,31,"(133, 129, 141)",34.28166389465332,-17.868797090318466,0.0034638113115216594,0.9540266541977113,0.10391433934564978
153,118,team_1,28,"(160, 158, 169)",35.49992561340332,-18.06308364868164,0.0,0.91215873719896,0.0
153,54,team_1,20,"(133, 132, 137)",29.103260040283203,-16.22490734524197,0.04525895795992485,0.6078263798217894,1.3577687387977455
153,114,unknown,114,"(77, 86, 138)",-5.070714950561523,3.1619815826416016,13.7468060747965,234.7479516552896,412.40418224389504
153,45,team_1,18,"(113, 109, 114)",24.68010902404785,-14.77583376566569,0.038829249195793544,0.46104015620767813,1.1648774758738063
153,55,referee,REF,"(140, 140, 146)",26.41216278076172,-15.23623890346951,0.06837304263077938,1.0729104938318168,2.0511912789233815
153,1,team_1,1,"(99, 93, 103)",36.6190242767334,-18.52599631415473,0.13607890609933365,2.6140563114312707,4.0823671829800094
153,52,team_2,19,"(127, 127, 132)",29.518451690673828,-16.455081091986763,0.11502861854835926,0.8580525361203274,3.4508585564507777
153,65,referee,REF,"(134, 144, 153)",24.741601943969727,-14.650464587741428,0.093163709332361,1.1682421931459521,2.79491127997083
153,147,unknown,147,"(78, 86, 132)",23.84099006652832,-17.61073790656196,1.6446561244635562,33.890617332555315,49.33968373390669
154,114,unknown,114,"(81, 90, 141)",-15.120010375976562,10.650017632378471,12.532319116166272,247.28027077145586,375.9695734849882
154,135,team_1,31,"(127, 124, 136)",34.16007041931152,-17.83439784579807,0.12636566491444678,1.080392319112158,3.7909699474334033
154,54,team_1,20,"(139, 138, 143)",28.99765968322754,-16.195198906792534,0.10969971160120556,0.7175260914229951,3.290991348036167
154,55,referee,REF,"(138, 139, 144)",26.226978302001953,-15.183995140923393,0.192412842342971,1.2653233361747878,5.7723852702891305
154,45,team_1,18,"(121, 118, 122)",24.554929733276367,-14.741376876831055,0.12983501848967488,0.5908751746973531,3.8950505546902465
154,1,team_1,1,"(90, 86, 98)",36.28415107727051,-18.425306108262802,0.3496835387619384,2.963739850193209,10.490506162858152
154,118,team_1,28,"(164, 161, 171)",35.137996673583984,-17.951160007052952,0.37883962178496544,1.2909983589839253,11.365188653548962
154,65,referee,REF,"(137, 149, 155)",24.566125869750977,-14.60581546359592,0.18106738223707003,1.3493095753830222,5.432021467112101
154,52,team_2,19,"(127, 125, 130)",29.567174911499023,-16.459523306952583,0.048925305531833975,0.9069778416521613,1.4677591659550193
155,114,unknown,114,"(81, 90, 141)",-15.120010375976562,10.650017632378471,0.0,247.28027077145586,0.0
155,135,team_1,31,"(127, 124, 136)",34.16007041931152,-17.83439784579807,0.0,1.080392319112158,0.0
155,54,team_1,20,"(139, 138, 143)",28.99765968322754,-16.195198906792534,0.0,0.7175260914229951,0.0
155,55,referee,REF,"(140, 141, 145)",26.226978302001953,-15.183995140923393,0.0,1.2653233361747878,0.0
155,45,team_1,18,"(119, 116, 120)",24.554929733276367,-14.741376876831055,0.0,0.5908751746973531,0.0
155,1,team_1,1,"(90, 86, 98)",36.28415107727051,-18.425306108262802,0.0,2.963739850193209,0.0
155,118,team_1,28,"(164, 161, 171)",35.137996673583984,-17.951160007052952,0.0,1.2909983589839253,0.0
155,65,referee,REF,"(137, 149, 155)",24.566125869750977,-14.60581546359592,0.0,1.3493095753830222,0.0
155,52,team_2,19,"(127, 125, 130)",29.567174911499023,-16.459523306952583,0.0,0.9069778416521613,0.0
155,166,unknown,166,"(187, 190, 188)",27.34325408935547,-15.821123335096571,0,0.0,0
156,135,team_1,31,"(125, 121, 133)",34.24238204956055,-17.854901207817925,0.08482683731207481,1.165219156424233,2.5448051193622443
156,54,team_1,20,"(142, 141, 146)",28.91683578491211,-16.173059887356228,0.08380118567481044,0.8013272770978055,2.5140355702443133
156,55,referee,REF,"(139, 140, 145)",26.056432723999023,-15.138038211398655,0.17662908465961982,1.4419524208344077,5.2988725397885945
156,45,team_1,18,"(121, 118, 123)",24.447011947631836,-14.714802847968206,0.11114147501460687,0.70201664971196,3.334244250438206
156,118,team_1,28,"(162, 159, 168)",34.75677490234375,-17.83628929985894,0.3981523806770392,1.6891507396609646,11.944571420311176
156,114,unknown,114,"(79, 87, 139)",-15.709342956542969,11.089152018229166,0.7349502699867022,248.01522104144257,22.048508099601065
156,1,team_1,1,"(104, 100, 110)",36.04593276977539,-18.352069007025825,0.2492220596645357,3.2129619098577447,7.476661789936071
156,65,referee,REF,"(137, 150, 156)",24.366941452026367,-14.5491943359375,0.207075793760649,1.5563853691436713,6.21227381281947
157,54,team_1,20,"(138, 137, 141)",28.826942443847656,-16.148060268825954,0.0933048428238818,0.8946321199216873,2.7991452847164537
157,118,team_1,28,"(161, 159, 168)",34.57158088684082,-17.780486000908745,0.1934187983413821,1.8825695380023468,5.8025639502414625
157,135,team_1,31,"(124, 119, 132)",34.32319641113281,-17.87999089558919,0.08461946270682973,1.2498386191310626,2.5385838812048918
157,52,team_2,19,"(127, 127, 130)",29.585981369018555,-16.473433600531685,0.023391859949365455,0.9303697016015268,0.7017557984809637
157,55,referee,REF,"(140, 141, 146)",25.921106338500977,-15.102266311645508,0.1399744956194349,1.5819269164538425,4.199234868583047
157,1,team_1,1,"(111, 106, 116)",36.07974052429199,-18.351312425401474,0.03381621920335121,3.246778129061096,1.0144865761005364
157,45,team_1,18,"(124, 121, 125)",24.34967041015625,-14.688394546508789,0.1008601670833554,0.8028768167953154,3.0258050125006624
157,167,unknown,34,"(131, 130, 138)",47.91640281677246,-21.647789001464844,0,0.0,0
157,65,referee,REF,"(137, 151, 157)",24.245281219482422,-14.521885342068142,0.12468758289743002,1.6810729520411014,3.7406274869229006
157,114,unknown,114,"(76, 85, 140)",6.916236877441406,-3.5416666666666665,26.94397369012777,274.95919473157034,808.319210703833
158,167,unknown,34,"(137, 136, 144)",47.51081466674805,-21.52186499701606,0.4246864753399194,0.4246864753399194,12.74059426019758
158,54,team_1,20,"(147, 146, 151)",28.815126419067383,-16.145761701795788,0.012037518515051365,0.9066696384367388,0.36112555545154096
158,135,team_1,31,"(134, 129, 142)",34.08225059509277,-17.806876288519966,0.2517948213011689,1.5016334404322316,7.553844639035068
158,45,team_1,18,"(127, 124, 129)",24.29769515991211,-14.678195105658636,0.0529665482318492,0.8558433650271646,1.588996446955476
158,55,referee,REF,"(140, 140, 146)",25.811433792114258,-15.069953070746527,0.11433377877225329,1.696260695226096,3.4300133631675984
158,1,team_1,1,"(114, 109, 119)",36.072893142700195,-18.351463741726345,0.006849053313696073,3.253627182374792,0.2054715994108822
158,118,team_1,28,"(153, 150, 159)",34.362592697143555,-17.72022247314453,0.2175034625276766,2.100073000530023,6.525103875830299
158,65,referee,REF,"(136, 150, 157)",24.15241241455078,-14.502423180474175,0.09488619848713942,1.7759591505282408,2.8465859546141825
158,52,team_2,19,"(144, 145, 148)",29.54726219177246,-16.471758312649197,0.03875540318592539,0.9691251047874522,1.1626620955777616
158,88,unknown,88,"(73, 81, 132)",17.478256225585938,-9.907767825656467,15.180838746749851,69.7048335992528,455.4251624024955
158,114,unknown,114,"(75, 84, 138)",-4.960575103759766,3.5710616641574435,13.843755528934755,288.8029502605051,415.31266586804264
159,52,team_2,19,"(148, 149, 152)",29.64254379272461,-16.502767350938583,0.1002005186395615,1.0693256234270136,3.006015559186845
159,54,team_1,20,"(147, 146, 151)",28.836774826049805,-16.152441236707897,0.022655456550655963,0.9293250949873947,0.6796636965196788
159,135,team_1,31,"(143, 139, 155)",33.716278076171875,-17.699751536051433,0.38132872590030736,1.8829621663325389,11.43986177700922
159,1,team_1,1,"(122, 117, 126)",36.053152084350586,-18.343155754937065,0.021418030470926393,3.2750452128457184,0.6425409141277918
159,118,team_1,28,"(146, 144, 154)",34.33558464050293,-17.71476067437066,0.027554788501265644,2.1276277890312887,0.8266436550379693
159,45,team_1,18,"(127, 124, 128)",24.2498779296875,-14.66775427924262,0.04894382864675245,0.9047871936739171,1.4683148594025734
159,167,unknown,34,"(131, 129, 137)",47.11237907409668,-21.398160298665363,0.4171975238247262,0.8418839991646456,12.515925714741785
159,88,unknown,88,"(74, 83, 137)",11.995840072631836,-6.2860296037462025,6.570682964671008,76.2755165639238,197.12048894013023
159,55,referee,REF,"(135, 137, 142)",25.746479034423828,-15.054742177327473,0.06671200660472038,1.7629727018308163,2.001360198141611
